video_timestamp,gold,minions,Q,W,E,R,frame_path
00:04:52.292,0085,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9376
00:04:53.306,0087,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9408
00:04:54.266,0089,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9440
00:04:55.226,0091,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9472
00:04:56.200,0093,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9504
00:04:57.160,0094,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9536
00:04:58.174,0096,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9568
00:04:59.148,0098,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9600
00:05:00.068,0100,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9632
00:05:01.068,0102,024,CD,Ready,Ready,Ready,extracted_frames_RM\frame_9664
00:05:02.069,0125,024,6,Ready,Ready,Ready,extracted_frames_RM\frame_9696
00:05:03.069,0127,024,5,Ready,Ready,Ready,extracted_frames_RM\frame_9728
00:05:04.123,0129,024,4,Ready,Ready,Ready,extracted_frames_RM\frame_9760
00:05:05.083,0131,024,3,Ready,Ready,Ready,extracted_frames_RM\frame_9792
00:05:06.084,0147,025,2,Ready,Ready,Ready,extracted_frames_RM\frame_9824
00:05:07.071,0149,025,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9856
00:05:08.031,0152,025,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9888
