match_id,timestamp,player_champion,opponent_champion,total_cs,opponent_total_cs,cs_per_min,gold_diff,first_10_min_cs,opponent_first_10_min_cs,win,player_cs_timeline,opponent_cs_timeline
EUW1_7364263621,2025-04-10T20:21:26.055000,Shen,Illaoi,159,261,5.70915619389587,-4975,62,82,False,"0,0,3,13,18,24,36,42,46,57,62,70,81,87,87","0,0,4,14,22,29,39,51,62,69,82,94,101,112,124"
EUW1_7364086118,2025-04-10T17:59:12.444000,Yone,Renekton,201,228,7.212918660287081,-5287,56,82,False,"0,0,3,9,17,19,26,34,41,45,56,64,68,77,82","0,0,6,15,21,32,41,48,63,69,82,94,100,114,119"
EUW1_7364086118,2025-04-10T17:59:12.444000,Renekton,Yone,228,201,8.181818181818182,5287,82,56,True,"0,0,6,15,21,32,41,48,63,69,82,94,100,114,119","0,0,3,9,17,19,26,34,41,45,56,64,68,77,82"
EUW1_7364035453,2025-04-10T17:17:09.228000,Singed,Riven,204,163,8.505906879777623,-1366,99,75,False,"0,0,6,19,26,44,51,63,75,81,99,112,118,128,139","0,0,6,18,25,35,47,49,56,64,75,88,97,104,119"
EUW1_7364035453,2025-04-10T17:17:09.228000,Riven,Singed,163,204,6.796386379430159,1366,75,99,True,"0,0,6,18,25,35,47,49,56,64,75,88,97,104,119","0,0,6,19,26,44,51,63,75,81,99,112,118,128,139"
EUW1_7363983146,2025-04-10T16:20:49.705000,Jax,Darius,168,169,6.3276836158192085,2073,64,49,True,"0,0,4,15,21,30,40,49,56,63,64,77,86,95,102","0,0,3,14,23,29,32,40,49,49,49,53,63,69,77"
EUW1_7363983146,2025-04-10T16:20:49.705000,Darius,Jax,169,168,6.365348399246704,-2073,49,64,False,"0,0,3,14,23,29,32,40,49,49,49,53,63,69,77","0,0,4,15,21,30,40,49,56,63,64,77,86,95,102"
EUW1_7363152900,2025-04-09T19:34:44.812000,DrMundo,Vayne,235,264,6.244464127546501,-1839,67,64,False,"0,0,3,10,18,23,30,39,45,54,67,79,89,95,106","0,0,4,15,21,28,43,52,53,63,64,69,76,80,88"
EUW1_7363152900,2025-04-09T19:34:44.812000,Vayne,DrMundo,264,235,7.015057573073516,1839,64,67,True,"0,0,4,15,21,28,43,52,53,63,64,69,76,80,88","0,0,3,10,18,23,30,39,45,54,67,79,89,95,106"
EUW1_7371088409,2025-04-16T21:39:58.651000,Riven,Shaco,308,110,6.405545927209705,6867,88,32,True,"0,0,0,8,14,31,42,55,65,75,88,95,106,106,118","0,0,2,7,20,25,25,28,31,32,32,40,42,46,48"
EUW1_7371088409,2025-04-16T21:39:58.651000,Shaco,Riven,110,308,2.287694974003466,-6867,32,88,False,"0,0,2,7,20,25,25,28,31,32,32,40,42,46,48","0,0,0,8,14,31,42,55,65,75,88,95,106,106,118"
EUW1_7371034788,2025-04-16T20:57:01.969000,Aatrox,Kennen,181,172,6.422235363690124,-3533,76,57,False,"0,0,4,15,25,33,37,49,56,66,76,76,83,91,101","0,0,3,12,18,25,38,43,48,52,57,62,64,68,79"
EUW1_7371034788,2025-04-16T20:57:01.969000,Kennen,Aatrox,172,181,6.102897693672383,3533,57,76,True,"0,0,3,12,18,25,38,43,48,52,57,62,64,68,79","0,0,4,15,25,33,37,49,56,66,76,76,83,91,101"
EUW1_7370993808,2025-04-16T20:27:24.036000,Garen,Sylas,190,125,7.702702702702703,5219,74,48,True,"0,0,2,15,24,29,43,44,51,63,74,80,89,102,112","0,0,0,5,8,20,27,33,34,42,48,58,63,65,71"
EUW1_7370993808,2025-04-16T20:27:24.036000,Sylas,Garen,125,190,5.0675675675675675,-5219,48,74,False,"0,0,0,5,8,20,27,33,34,42,48,58,63,65,71","0,0,2,15,24,29,43,44,51,63,74,80,89,102,112"
EUW1_7370974120,2025-04-16T20:15:00.998000,Yorick,Garen,14,12,3.75,20,14,12,False,"0,0,2,12,14","0,0,4,9,12"
EUW1_7370974120,2025-04-16T20:15:00.998000,Garen,Yorick,12,14,3.2142857142857144,-20,12,14,True,"0,0,4,9,12","0,0,2,12,14"
EUW1_7370686117,2025-04-16T16:04:04.850000,Malphite,Teemo,136,147,4.36830835117773,2084,49,69,True,"0,0,0,3,11,14,22,30,33,41,49,49,60,66,74","0,0,1,10,17,27,37,42,51,59,69,76,76,82,90"
EUW1_7370686117,2025-04-16T16:04:04.850000,Teemo,Malphite,147,136,4.721627408993576,-2084,69,49,False,"0,0,1,10,17,27,37,42,51,59,69,76,76,82,90","0,0,0,3,11,14,22,30,33,41,49,49,60,66,74"
EUW1_7370652974,2025-04-16T15:27:52.353000,Yasuo,Darius,142,166,5.883977900552487,-3722,49,72,False,"0,0,2,11,16,19,29,30,38,42,49,55,61,62,70","0,0,5,13,22,32,38,48,55,59,72,80,90,100,107"
EUW1_7370652974,2025-04-16T15:27:52.353000,Darius,Yasuo,166,142,6.878453038674033,3722,72,49,True,"0,0,5,13,22,32,38,48,55,59,72,80,90,100,107","0,0,2,11,16,19,29,30,38,42,49,55,61,62,70"
EUW1_7369753944,2025-04-15T18:07:18.007000,Yasuo,Darius,191,170,6.801186943620178,2597,64,53,True,"0,0,4,12,17,20,30,36,48,49,64,75,83,87,102","0,0,3,7,19,24,33,42,46,52,53,62,70,80,83"
EUW1_7369753944,2025-04-15T18:07:18.007000,Darius,Yasuo,170,191,6.053412462908012,-2597,53,64,False,"0,0,3,7,19,24,33,42,46,52,53,62,70,80,83","0,0,4,12,17,20,30,36,48,49,64,75,83,87,102"
EUW1_7369738285,2025-04-15T17:58:16.260000,Garen,Yasuo,5,9,1.9480519480519478,-70,5,9,True,"0,0,3,5","0,0,3,9"
EUW1_7369738285,2025-04-15T17:58:16.260000,Yasuo,Garen,9,5,3.506493506493506,70,9,5,False,"0,0,3,9","0,0,3,5"
EUW1_7369710882,2025-04-15T17:28:24.097000,Tryndamere,Quinn,122,166,5.579268292682927,-4832,45,64,False,"0,0,0,4,13,21,32,33,35,36,45,57,64,68,75","0,0,0,9,22,31,40,45,52,58,64,73,83,91,100"
EUW1_7369710882,2025-04-15T17:28:24.097000,Quinn,Tryndamere,166,122,7.591463414634146,4832,64,45,True,"0,0,0,9,22,31,40,45,52,58,64,73,83,91,100","0,0,0,4,13,21,32,33,35,36,45,57,64,68,75"
EUW1_7369655292,2025-04-15T16:41:35.684000,Yasuo,Garen,179,216,5.796006475984889,-2491,78,57,True,"0,0,4,14,15,27,39,51,57,68,78,82,83,87,93","0,0,3,12,21,23,32,37,43,50,57,64,72,78,90"
EUW1_7369655292,2025-04-15T16:41:35.684000,Garen,Yasuo,216,179,6.994063680518079,2491,57,78,False,"0,0,3,12,21,23,32,37,43,50,57,64,72,78,90","0,0,4,14,15,27,39,51,57,68,78,82,83,87,93"
EUW1_7369622761,2025-04-15T16:01:41.378000,Malzahar,Yasuo,200,234,5.9582919563058585,723,66,74,True,"0,0,0,9,18,21,35,38,49,56,66,72,82,94,96","0,0,3,12,23,31,41,50,59,68,74,85,93,97,102"
EUW1_7369622761,2025-04-15T16:01:41.378000,Yasuo,Malzahar,234,200,6.971201588877855,-723,74,66,False,"0,0,3,12,23,31,41,50,59,68,74,85,93,97,102","0,0,0,9,18,21,35,38,49,56,66,72,82,94,96"
EUW1_7369460616,2025-04-15T13:07:08.993000,Garen,Yasuo,164,207,5.445489762036525,944,63,77,True,"0,0,3,11,20,26,32,39,51,57,63,76,83,95,101","0,0,2,15,24,33,38,51,57,67,77,87,95,95,106"
EUW1_7369460616,2025-04-15T13:07:08.993000,Yasuo,Garen,207,164,6.873270614277809,-944,77,63,False,"0,0,2,15,24,33,38,51,57,67,77,87,95,95,106","0,0,3,11,20,26,32,39,51,57,63,76,83,95,101"
EUW1_7369445620,2025-04-15T12:48:51.118000,Gragas,Yasuo,63,62,5.788667687595712,529,56,62,True,"0,0,2,9,15,21,28,34,40,47,57,63","0,0,3,15,25,32,39,49,54,62,62,62"
EUW1_7369445620,2025-04-15T12:48:51.118000,Yasuo,Gragas,62,63,5.696784073506891,-529,62,56,False,"0,0,3,15,25,32,39,49,54,62,62,62","0,0,2,9,15,21,28,34,40,47,57,63"
EUW1_7369415876,2025-04-15T12:08:51.729000,Teemo,Yasuo,226,233,6.709549727857497,2097,70,73,False,"0,0,4,13,19,34,41,45,55,63,70,80,84,93,101","0,0,1,9,20,31,42,50,59,62,73,81,88,92,96"
EUW1_7369415876,2025-04-15T12:08:51.729000,Yasuo,Teemo,233,226,6.917367639782286,-2097,73,70,True,"0,0,1,9,20,31,42,50,59,62,73,81,88,92,96","0,0,4,13,19,34,41,45,55,63,70,80,84,93,101"
EUW1_7369397617,2025-04-15T11:33:21.096000,Yasuo,Kennen,177,190,5.962942167321729,-2742,51,62,False,"0,0,2,13,17,27,31,34,41,49,51,56,59,66,68","0,0,3,10,20,21,33,44,50,54,62,72,79,92,96"
EUW1_7369397617,2025-04-15T11:33:21.096000,Kennen,Yasuo,190,177,6.400898371701292,2742,62,51,True,"0,0,3,10,20,21,33,44,50,54,62,72,79,92,96","0,0,2,13,17,27,31,34,41,49,51,56,59,66,68"
EUW1_7369390968,2025-04-15T11:24:37.770000,Yasuo,Renekton,1,0,0.5217391304347826,21,1,0,True,"0,0,1","0,0,0"
EUW1_7369390968,2025-04-15T11:24:37.770000,Renekton,Yasuo,0,1,0.0,-21,0,1,False,"0,0,0","0,0,1"
EUW1_7258673461,2025-01-07T19:15:04.806000,Riven,Kayle,149,130,7.932564330079857,2866,73,65,True,"0,0,3,16,20,33,35,46,49,62,73,79,85,96,107","0,0,1,11,23,30,40,43,52,57,65,77,92,95,105"
EUW1_7258673461,2025-01-07T19:15:04.806000,Kayle,Riven,130,149,6.921029281277728,-2866,65,73,False,"0,0,1,11,23,30,40,43,52,57,65,77,92,95,105","0,0,3,16,20,33,35,46,49,62,73,79,85,96,107"
EUW1_7258623583,2025-01-07T18:40:43.653000,Olaf,Gragas,228,186,8.211284513805522,5503,77,61,True,"0,0,3,15,22,33,45,49,60,70,77,87,102,114,126","0,0,2,11,20,23,23,37,46,51,61,68,69,75,87"
EUW1_7258623583,2025-01-07T18:40:43.653000,Gragas,Olaf,186,228,6.698679471788716,-5503,61,77,False,"0,0,2,11,20,23,23,37,46,51,61,68,69,75,87","0,0,3,15,22,33,45,49,60,70,77,87,102,114,126"
EUW1_7258564223,2025-01-07T17:57:59.320000,Chogath,Yasuo,214,227,6.073793755912961,1850,68,58,False,"0,0,3,10,17,26,33,44,53,63,68,79,88,99,99","0,0,1,13,19,25,27,39,42,56,58,67,71,76,80"
EUW1_7258564223,2025-01-07T17:57:59.320000,Yasuo,Chogath,227,214,6.442762535477767,-1850,58,68,True,"0,0,1,13,19,25,27,39,42,56,58,67,71,76,80","0,0,3,10,17,26,33,44,53,63,68,79,88,99,99"
EUW1_7080538767,2024-08-16T17:54:51.016000,Jax,Nidalee,167,161,6.414852752880922,1670,74,59,True,"0,0,4,12,14,29,34,46,57,60,74,76,78,87,95","0,0,3,12,20,23,37,45,47,57,59,69,71,76,84"
EUW1_7080538767,2024-08-16T17:54:51.016000,Nidalee,Jax,161,167,6.184379001280409,-1670,59,74,False,"0,0,3,12,20,23,37,45,47,57,59,69,71,76,84","0,0,4,12,14,29,34,46,57,60,74,76,78,87,95"
EUW1_7319071234,2025-02-25T21:07:55.171000,Rammus,Mordekaiser,102,169,3.5273775216138326,-5695,50,54,False,"0,0,1,9,13,17,19,27,29,40,50,52,52,61,64","0,0,5,15,19,21,27,29,36,47,54,66,78,78,98"
EUW1_7319071234,2025-02-25T21:07:55.171000,Mordekaiser,Rammus,169,102,5.844380403458213,5695,54,50,True,"0,0,5,15,19,21,27,29,36,47,54,66,78,78,98","0,0,1,9,13,17,19,27,29,40,50,52,52,61,64"
EUW1_7311086040,2025-02-18T19:46:09.486000,DrMundo,Singed,184,239,6.374133949191686,778,74,83,True,"0,0,4,16,26,36,47,55,63,74,74,86,91,93,93","0,0,6,18,26,31,51,63,68,76,83,97,109,109,127"
EUW1_7311086040,2025-02-18T19:46:09.486000,Singed,DrMundo,239,184,8.27944572748268,-778,83,74,False,"0,0,6,18,26,31,51,63,68,76,83,97,109,109,127","0,0,4,16,26,36,47,55,63,74,74,86,91,93,93"
EUW1_7309979519,2025-02-17T20:07:46.944000,Kennen,Jax,202,179,6.718403547671841,6063,76,52,True,"0,0,5,16,28,39,44,53,58,66,76,87,87,101,112","0,0,3,13,23,25,33,40,42,44,52,52,54,60,66"
EUW1_7309979519,2025-02-17T20:07:46.944000,Jax,Kennen,179,202,5.953436807095343,-6063,52,76,False,"0,0,3,13,23,25,33,40,42,44,52,52,54,60,66","0,0,5,16,28,39,44,53,58,66,76,87,87,101,112"
EUW1_7305151860,2025-02-13T19:20:52.616000,Garen,TahmKench,256,145,8.46747519294377,5948,77,49,True,"0,0,4,16,22,31,43,50,65,69,77,89,100,105,118","0,0,3,10,11,20,26,33,34,41,49,54,64,71,80"
EUW1_7305151860,2025-02-13T19:20:52.616000,TahmKench,Garen,145,256,4.796030871003308,-5948,49,77,False,"0,0,3,10,11,20,26,33,34,41,49,54,64,71,80","0,0,4,16,22,31,43,50,65,69,77,89,100,105,118"
EUW1_7300821700,2025-02-09T20:18:46.973000,Teemo,Gragas,221,177,7.997587454764777,-1178,85,45,False,"0,0,2,14,25,31,44,54,66,77,85,91,101,113,117","0,0,3,6,13,20,22,27,36,42,45,53,61,70,80"
EUW1_7300821700,2025-02-09T20:18:46.973000,Gragas,Teemo,177,221,6.405307599517491,1178,45,85,True,"0,0,3,6,13,20,22,27,36,42,45,53,61,70,80","0,0,2,14,25,31,44,54,66,77,85,91,101,113,117"
EUW1_7298041328,2025-02-07T19:30:01.794000,Garen,Chogath,132,128,4.990548204158791,-2565,57,55,False,"0,0,2,13,19,22,39,42,45,51,57,57,68,77,77","0,0,3,12,27,33,36,47,55,55,55,61,68,77,77"
EUW1_7298041328,2025-02-07T19:30:01.794000,Chogath,Garen,128,132,4.839319470699433,2565,55,57,True,"0,0,3,12,27,33,36,47,55,55,55,61,68,77,77","0,0,2,13,19,22,39,42,45,51,57,57,68,77,77"
EUW1_7293340201,2025-02-03T17:25:48.599000,Chogath,Mordekaiser,208,230,6.941045606229144,-1167,76,77,False,"0,0,3,14,20,25,35,42,56,66,76,86,86,99,100","0,0,4,7,19,29,36,51,62,70,77,89,104,105,105"
EUW1_7293340201,2025-02-03T17:25:48.599000,Mordekaiser,Chogath,230,208,7.6751946607341495,1167,77,76,True,"0,0,4,7,19,29,36,51,62,70,77,89,104,105,105","0,0,3,14,20,25,35,42,56,66,76,86,86,99,100"
EUW1_7293291678,2025-02-03T16:39:23.573000,Chogath,Yorick,209,237,5.651194231635872,242,66,79,True,"0,0,3,11,20,27,39,45,48,56,66,76,87,87,92","0,0,4,16,24,35,46,51,63,72,79,91,104,104,112"
EUW1_7293291678,2025-02-03T16:39:23.573000,Yorick,Chogath,237,209,6.4082920234339795,-242,79,66,False,"0,0,4,16,24,35,46,51,63,72,79,91,104,104,112","0,0,3,11,20,27,39,45,48,56,66,76,87,87,92"
EUW1_7292398044,2025-02-02T19:57:25.890000,Yorick,Pantheon,224,165,8.190127970749543,2854,71,57,True,"0,0,3,10,22,30,43,52,58,68,71,81,92,97,111","0,0,3,11,16,27,28,35,41,46,57,68,68,83,89"
EUW1_7292398044,2025-02-02T19:57:25.890000,Pantheon,Yorick,165,224,6.03290676416819,-2854,57,71,False,"0,0,3,11,16,27,28,35,41,46,57,68,68,83,89","0,0,3,10,22,30,43,52,58,68,71,81,92,97,111"
EUW1_7292340275,2025-02-02T19:24:47.987000,Irelia,Malphite,199,174,7.153984421809467,-2597,81,60,False,"0,0,6,16,27,38,44,53,59,70,81,83,92,92,99","0,0,3,8,12,17,26,35,44,52,60,68,78,83,95"
EUW1_7292340275,2025-02-02T19:24:47.987000,Malphite,Irelia,174,199,6.255242660275615,2597,60,81,True,"0,0,3,8,12,17,26,35,44,52,60,68,78,83,95","0,0,6,16,27,38,44,53,59,70,81,83,92,92,99"
EUW1_7292301257,2025-02-02T18:59:43.945000,TahmKench,DrMundo,157,116,8.920454545454545,1319,85,67,True,"0,0,2,16,28,35,45,56,71,76,85,95,103,111,122","0,0,2,12,17,27,31,37,48,54,67,69,69,75,79"
EUW1_7292301257,2025-02-02T18:59:43.945000,DrMundo,TahmKench,116,157,6.59090909090909,-1319,67,85,False,"0,0,2,12,17,27,31,37,48,54,67,69,69,75,79","0,0,2,16,28,35,45,56,71,76,85,95,103,111,122"
EUW1_7292237000,2025-02-02T18:18:04.169000,Tryndamere,KSante,212,211,6.153846153846153,-1178,70,51,False,"0,0,3,10,17,30,35,44,59,62,70,79,90,101,113","0,0,2,7,14,17,28,38,40,46,51,55,65,69,80"
EUW1_7292237000,2025-02-02T18:18:04.169000,KSante,Tryndamere,211,212,6.124818577648766,1178,51,70,True,"0,0,2,7,14,17,28,38,40,46,51,55,65,69,80","0,0,3,10,17,30,35,44,59,62,70,79,90,101,113"
EUW1_7286829204,2025-01-29T15:12:22.584000,Chogath,Jayce,233,190,6.944858420268257,5300,76,67,True,"0,0,3,11,16,30,41,50,60,66,76,79,85,95,101","0,0,4,15,22,34,42,47,58,66,67,77,78,84,95"
EUW1_7286829204,2025-01-29T15:12:22.584000,Jayce,Chogath,190,233,5.663189269746647,-5300,67,76,False,"0,0,4,15,22,34,42,47,58,66,67,77,78,84,95","0,0,3,11,16,30,41,50,60,66,76,79,85,95,101"
EUW1_7280990750,2025-01-25T10:38:05.937000,Singed,Sett,197,228,4.451977401129944,-3914,55,79,False,"0,0,5,12,15,21,27,30,37,43,55,57,66,72,76","0,0,2,11,22,31,38,46,53,69,79,86,98,109,121"
EUW1_7280990750,2025-01-25T10:38:05.937000,Sett,Singed,228,197,5.1525423728813555,3914,79,55,True,"0,0,2,11,22,31,38,46,53,69,79,86,98,109,121","0,0,5,12,15,21,27,30,37,43,55,57,66,72,76"
EUW1_7277692305,2025-01-22T22:00:09.647000,Sett,Maokai,221,186,6.371936568957233,2107,62,70,True,"0,0,3,8,18,25,36,46,54,57,62,68,81,88,95","0,0,3,13,19,30,36,45,46,58,70,74,78,91,101"
EUW1_7277692305,2025-01-22T22:00:09.647000,Maokai,Sett,186,221,5.362806343104277,-2107,70,62,False,"0,0,3,13,19,30,36,45,46,58,70,74,78,91,101","0,0,3,8,18,25,36,46,54,57,62,68,81,88,95"
EUW1_7272092909,2025-01-18T12:32:02.440000,Yorick,Shen,223,184,7.641347801256424,1151,68,60,False,"0,0,5,11,18,26,31,41,52,62,68,81,86,94,105","0,0,1,12,21,25,30,34,42,49,60,66,68,77,79"
EUW1_7272092909,2025-01-18T12:32:02.440000,Shen,Yorick,184,223,6.3049685893774985,-1151,60,68,True,"0,0,1,12,21,25,30,34,42,49,60,66,68,77,79","0,0,5,11,18,26,31,41,52,62,68,81,86,94,105"
EUW1_7270971462,2025-01-17T15:39:20.481000,Fiora,Trundle,253,252,7.8775298391281785,1734,90,46,True,"0,0,3,15,27,37,48,57,60,73,90,100,112,112,126","0,0,3,10,16,23,30,32,43,43,47,59,71,84,92"
EUW1_7270971462,2025-01-17T15:39:20.481000,Trundle,Fiora,252,253,7.846393357550597,-1734,46,90,False,"0,0,3,10,16,23,30,32,43,43,47,59,71,84,92","0,0,3,15,27,37,48,57,60,73,90,100,112,112,126"
EUW1_7270935513,2025-01-17T15:03:33.836000,Urgot,Maokai,141,154,4.938704028021015,-1301,61,63,False,"0,0,3,7,10,26,31,31,39,52,61,69,79,87,95","0,0,3,13,22,30,42,44,54,54,63,69,69,79,90"
EUW1_7270935513,2025-01-17T15:03:33.836000,Maokai,Urgot,154,141,5.394045534150613,1301,63,61,True,"0,0,3,13,22,30,42,44,54,54,63,69,69,79,90","0,0,3,7,10,26,31,31,39,52,61,69,79,87,95"
EUW1_7270413153,2025-01-16T23:00:59.167000,Sett,Malphite,1,0,0.5555555555555556,21,1,0,True,"0,0,1","0,0,0"
EUW1_7270413153,2025-01-16T23:00:59.167000,Malphite,Sett,0,1,0.0,-21,0,1,False,"0,0,0","0,0,1"
EUW1_7270350590,2025-01-16T22:18:02.620000,Renekton,Yone,202,247,5.466847090663058,1253,43,70,True,"0,0,3,8,15,16,19,30,35,36,43,56,60,64,75","0,0,2,12,22,29,42,53,60,64,70,73,78,78,84"
EUW1_7270350590,2025-01-16T22:18:02.620000,Yone,Renekton,247,202,6.684709066305818,-1253,70,43,False,"0,0,2,12,22,29,42,53,60,64,70,73,78,78,84","0,0,3,8,15,16,19,30,35,36,43,56,60,64,75"
EUW1_7307047641,2025-02-15T13:51:53.267000,Teemo,Gnar,188,153,6.5964912280701755,5037,66,57,True,"0,0,3,11,21,31,39,48,54,59,66,76,85,97,109","0,0,2,13,17,26,35,37,45,50,57,61,64,70,72"
EUW1_7307047641,2025-02-15T13:51:53.267000,Gnar,Teemo,153,188,5.368421052631579,-5037,57,66,False,"0,0,2,13,17,26,35,37,45,50,57,61,64,70,72","0,0,3,11,21,31,39,48,54,59,66,76,85,97,109"
EUW1_7306425238,2025-02-14T21:51:49.683000,Urgot,Singed,250,182,7.4812967581047385,3925,71,52,True,"0,0,3,13,22,26,33,44,51,58,71,84,97,111,118","0,0,6,7,11,17,23,31,39,39,52,59,77,83,91"
EUW1_7306425238,2025-02-14T21:51:49.683000,Singed,Urgot,182,250,5.446384039900249,-3925,52,71,False,"0,0,6,7,11,17,23,31,39,39,52,59,77,83,91","0,0,3,13,22,26,33,44,51,58,71,84,97,111,118"
EUW1_7306404833,2025-02-14T21:35:37.387000,Trundle,Darius,0,0,0.0,0,0,0,False,"0,0,0","0,0,0"
EUW1_7306404833,2025-02-14T21:35:37.387000,Darius,Trundle,0,0,0.0,0,0,0,True,"0,0,0","0,0,0"
EUW1_7306241465,2025-02-14T19:22:21.517000,Darius,Irelia,162,167,5.576592082616179,4704,62,48,True,"0,0,1,11,17,25,28,35,40,54,62,72,75,80,92","0,0,0,6,11,24,37,42,46,46,48,61,72,79,87"
EUW1_7306241465,2025-02-14T19:22:21.517000,Irelia,Darius,167,162,5.748709122203098,-4704,48,62,False,"0,0,0,6,11,24,37,42,46,46,48,61,72,79,87","0,0,1,11,17,25,28,35,40,54,62,72,75,80,92"
EUW1_7306167278,2025-02-14T18:22:29.690000,Mordekaiser,Yorick,182,202,6.408450704225352,-3396,71,58,False,"0,0,6,13,20,25,29,41,48,60,71,73,82,85,88","0,0,3,11,20,28,33,38,40,52,58,70,77,82,91"
EUW1_7306167278,2025-02-14T18:22:29.690000,Yorick,Mordekaiser,202,182,7.112676056338029,3396,58,71,True,"0,0,3,11,20,28,33,38,40,52,58,70,77,82,91","0,0,6,13,20,25,29,41,48,60,71,73,82,85,88"
EUW1_7306052816,2025-02-14T16:33:51.096000,Mordekaiser,Garen,199,154,6.830663615560641,4024,65,46,True,"0,0,5,10,18,28,38,43,52,58,65,77,83,83,92","0,0,3,12,18,27,31,36,38,43,46,48,59,59,67"
EUW1_7306052816,2025-02-14T16:33:51.096000,Garen,Mordekaiser,154,199,5.286041189931351,-4024,46,65,False,"0,0,3,12,18,27,31,36,38,43,46,48,59,59,67","0,0,5,10,18,28,38,43,52,58,65,77,83,83,92"
EUW1_7306011204,2025-02-14T15:57:20.472000,Malphite,Nasus,107,117,5.181598062953996,502,69,52,True,"0,0,3,14,21,28,32,41,45,60,69,75,80,86,91","0,0,3,11,18,19,31,36,36,46,52,60,62,67,72"
EUW1_7306011204,2025-02-14T15:57:20.472000,Nasus,Malphite,117,107,5.665859564164649,-502,52,69,False,"0,0,3,11,18,19,31,36,36,46,52,60,62,67,72","0,0,3,14,21,28,32,41,45,60,69,75,80,86,91"
EUW1_7305964026,2025-02-14T15:04:48.212000,Renekton,Sion,175,196,5.965909090909091,447,69,71,True,"0,0,5,12,19,31,39,46,52,62,69,81,88,90,96","0,0,3,13,19,32,34,42,49,53,71,75,85,98,100"
EUW1_7305964026,2025-02-14T15:04:48.212000,Sion,Renekton,196,175,6.681818181818182,-447,71,69,False,"0,0,3,13,19,32,34,42,49,53,71,75,85,98,100","0,0,5,12,19,31,39,46,52,62,69,81,88,90,96"
EUW1_7305847383,2025-02-14T12:34:59.020000,Singed,Tryndamere,174,244,6.214285714285714,-3129,44,88,False,"0,0,0,3,9,13,17,23,28,38,44,44,64,76,80","0,0,4,17,21,37,48,56,68,76,88,97,111,128,137"
EUW1_7305847383,2025-02-14T12:34:59.020000,Tryndamere,Singed,244,174,8.714285714285714,3129,88,44,True,"0,0,4,17,21,37,48,56,68,76,88,97,111,128,137","0,0,0,3,9,13,17,23,28,38,44,44,64,76,80"
EUW1_7305828585,2025-02-14T11:51:12.537000,LeeSin,Trundle,217,241,5.904761904761905,-6329,50,75,False,"0,0,3,9,9,22,23,30,37,44,50,56,72,78,87","0,0,3,8,20,23,37,51,55,67,75,82,87,93,107"
EUW1_7305828585,2025-02-14T11:51:12.537000,Trundle,LeeSin,241,217,6.557823129251701,6329,75,50,True,"0,0,3,8,20,23,37,51,55,67,75,82,87,93,107","0,0,3,9,9,22,23,30,37,44,50,56,72,78,87"
EUW1_7305383799,2025-02-13T21:52:31.586000,Sett,Teemo,135,138,5.672268907563025,2254,65,54,True,"0,0,0,8,14,24,30,34,49,55,65,68,73,76,88","0,0,3,7,15,20,32,38,43,53,54,63,72,79,85"
EUW1_7305383799,2025-02-13T21:52:31.586000,Teemo,Sett,138,135,5.798319327731092,-2254,54,65,False,"0,0,3,7,15,20,32,38,43,53,54,63,72,79,85","0,0,0,8,14,24,30,34,49,55,65,68,73,76,88"
EUW1_7305320232,2025-02-13T21:15:37.976000,Garen,Rumble,161,166,5.100316789862725,4177,42,58,True,"0,0,2,10,11,22,27,34,34,34,42,51,61,67,71","0,0,4,12,18,27,37,46,46,46,58,67,79,83,83"
EUW1_7305320232,2025-02-13T21:15:37.976000,Rumble,Garen,166,161,5.258711721224921,-4177,58,42,False,"0,0,4,12,18,27,37,46,46,46,58,67,79,83,83","0,0,2,10,11,22,27,34,34,34,42,51,61,67,71"
EUW1_7305246134,2025-02-13T20:29:45.549000,Malphite,Ornn,189,239,4.902723735408561,-1920,59,74,False,"0,0,2,8,15,16,26,37,45,49,59,64,67,74,74","0,0,3,16,22,32,41,48,60,66,74,74,79,89,101"
EUW1_7305246134,2025-02-13T20:29:45.549000,Ornn,Malphite,239,189,6.199740596627756,1920,74,59,True,"0,0,3,16,22,32,41,48,60,66,74,74,79,89,101","0,0,2,8,15,16,26,37,45,49,59,64,67,74,74"
EUW1_7305181419,2025-02-13T19:43:54.894000,Urgot,Garen,251,261,6.218001651527663,2115,65,70,True,"0,0,1,11,20,31,41,45,55,56,65,75,80,90,96","0,0,3,10,19,27,36,47,53,63,70,81,91,97,103"
EUW1_7305181419,2025-02-13T19:43:54.894000,Garen,Urgot,261,251,6.465730800990917,-2115,70,65,False,"0,0,3,10,19,27,36,47,53,63,70,81,91,97,103","0,0,1,11,20,31,41,45,55,56,65,75,80,90,96"
EUW1_7304930177,2025-02-13T16:09:52.664000,Gwen,Jax,75,89,4.634397528321318,-2670,50,51,False,"0,0,3,9,18,24,31,39,40,40,50,50,52,61,62","0,0,2,9,18,29,37,39,43,51,51,60,66,73,87"
EUW1_7304930177,2025-02-13T16:09:52.664000,Jax,Gwen,89,75,5.499485066941298,2670,51,50,True,"0,0,2,9,18,29,37,39,43,51,51,60,66,73,87","0,0,3,9,18,24,31,39,40,40,50,50,52,61,62"
EUW1_7304873345,2025-02-13T15:23:05.229000,Trundle,Mordekaiser,247,202,7.333003463631866,-1728,65,67,False,"0,0,4,10,24,26,34,46,55,56,65,71,78,86,95","0,0,3,12,13,18,31,38,46,54,67,78,85,92,105"
